cell	artifact_annotation	outlier	region	instance	area	eccentricity	major_axis_length	minor_axis_length	perimeter	centroid_y	centroid_x	convex_area	equivalent_diameter	major_minor_axis_ratio	perim_square_over_area	major_axis_equiv_diam_ratio	convex_hull_resid	centroid_dif	area_nucleus	eccentricity_nucleus	major_axis_length_nucleus	minor_axis_length_nucleus	perimeter_nucleus	centroid-0_nucleus	centroid-1_nucleus	convex_area_nucleus	equivalent_diameter_nucleus	major_minor_axis_ratio_nucleus	perim_square_over_area_nucleus	major_axis_equiv_diam_ratio_nucleus	convex_hull_resid_nucleus	centroid_dif_nucleus	nucleus	region_annotation	distance_to_lumen	segmentation_mask_immune	segmentation_mask_RBC	segmentation_mask_expanded_nucleus	original_segmentation_mask	ilastik_user_label_CD15	ilastik_predicted_class_CD15	ilastik_probability_pos_CD15	ilastik_probability_neg_CD15	ilastik_user_label_CD162	ilastik_predicted_class_CD162	ilastik_probability_pos_CD162	ilastik_probability_neg_CD162	ilastik_user_label_CD2	ilastik_predicted_class_CD2	ilastik_probability_pos_CD2	ilastik_probability_neg_CD2	ilastik_user_label_CD43	ilastik_predicted_class_CD43	ilastik_probability_pos_CD43	ilastik_probability_neg_CD43	ilastik_user_label_CD45RA	ilastik_predicted_class_CD45RA	ilastik_probability_pos_CD45RA	ilastik_probability_neg_CD45RA	ilastik_user_label_CD45RB	ilastik_predicted_class_CD45RB	ilastik_probability_pos_CD45RB	ilastik_probability_neg_CD45RB	ilastik_user_label_CD45	ilastik_predicted_class_CD45	ilastik_probability_pos_CD45	ilastik_probability_neg_CD45	ilastik_user_label_CD57	ilastik_predicted_class_CD57	ilastik_probability_pos_CD57	ilastik_probability_neg_CD57	ilastik_user_label_CD66b	ilastik_predicted_class_CD66b	ilastik_probability_pos_CD66b	ilastik_probability_neg_CD66b	ilastik_user_label_CD8a	ilastik_predicted_class_CD8a	ilastik_probability_pos_CD8a	ilastik_probability_neg_CD8a	ilastik_user_label_HLADR	ilastik_predicted_class_HLADR	ilastik_probability_pos_HLADR	ilastik_probability_neg_HLADR	ilastik_user_label_Syk	ilastik_predicted_class_Syk	ilastik_probability_pos_Syk	ilastik_probability_neg_Syk
4948	acquisition_bleaching	NA	1	1	2326	0.656062471	63.26616044	47.74738809	188.2670273	3210.407137	702.033534	2444	54.42017256	1.325018247	15.23838073	1.162549795	0.048281506	0.012912793	1397	0.530009083	46.15657526	39.14040492	151.9533188	3211.176092	699.4051539	1501	42.17482239	1.179256458	16.52813965	1.094410661	0.069287142	0.022696482	TRUE	tunica_adventitia	2495.54147	0	0	4740	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	pos	pos	0.69	0.31	no_user_label	neg	0.03	0.97	pos	pos	0.62	0.38	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0.04	0.96
3894	acquisition_bleaching	NA	1	1	1693	0.725113924	57.57666724	39.64895851	167.5391052	2744.324867	5337.630833	1828	46.42838086	1.452160899	16.57965256	1.240117923	0.073851204	0.020600965	905	0.708069741	40.70017211	28.74012161	115.0538239	2742.281768	5336.140331	941	33.94527637	1.416144743	14.62694186	1.198993688	0.038257173	0.003056055	TRUE	tunica_media	1828.673312	0	0	2806	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	neg	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
9686	Not_assigned	NA	1	1	2798	0.818691698	79.74234775	45.79071299	213.3380951	3906.078628	4512.753395	2889	59.68688504	1.741452416	16.26631266	1.336011214	0.031498789	0.005514586	1194	0.917622127	63.16119968	25.10366753	153.7817459	3903.025963	4511.669179	1274	38.99035799	2.516014826	19.80638642	1.619918435	0.062794349	0.019147229	TRUE	intima	1456.881334	0	0	8374	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.15	0.85	no_user_label	neg	0.02	0.98	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.05	0.95	no_user_label	neg	0.03	0.97	no_user_label	neg	0.01	0.99
3760	Not_assigned	NA	1	1	2731	0.757177274	73.79165504	48.20140582	205.6223664	961.1175394	1079.45368	2866	58.96793363	1.530902549	15.48171276	1.251386143	0.047103978	0.009285145	1360	0.772297573	52.70881752	33.48385286	144.6101731	963.1897059	1080.066912	1425	41.61256758	1.574156288	15.3765457	1.266656219	0.045614035	0.010815536	TRUE	tunica_media	2223.623042	0	0	3360	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0.02	0.98	no_user_label	neg	0.1	0.9	neg	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1
8820	Not_assigned	NA	1	1	1786	0.848153535	67.81045499	35.92262168	199.4446968	3982.447928	803.287234	2241	47.68653717	1.887681127	22.27222122	1.422004176	0.20303436	0.083424936	1406	0.900507036	64.87747822	28.21141606	164.882251	3990.532717	800.4089616	1489	42.31045734	2.299688824	19.33581557	1.533367453	0.055742109	0.001504439	TRUE	tunica_adventitia	2523.904382	0	0	7684	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.2	0.8	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	neg	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	pos	0.59	0.41
1120	out_of_focus	NA	1	1	735	0.758958436	38.23904626	24.89893711	105.2964646	123.5292517	916.9183673	755	30.59135606	1.535770225	15.08482374	1.249995135	0.026490066	0.004785856	262	0.765466529	23.05888477	14.8378323	63.59797975	128.4007634	915.1068702	276	18.26441241	1.554060209	15.43779782	1.262503509	0.050724638	0.0075082	TRUE	tunica_media	2573.105574	0	0	992	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98
11121	Not_assigned	NA	1	1	985	0.574540902	39.36001733	32.21522446	121.0538239	971.7096447	3500.467005	1023	35.41385254	1.221783116	14.87718606	1.111429977	0.03714565	0.001613038															FALSE	lumen	0	0	801	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
15313	Not_assigned	NA	1	1	441	0.835528245	32.76033034	18.0000815	90.35533906	1566.095238	3404.263039	513	23.69596251	1.820010111	18.51266961	1.382527944	0.140350877	0.026692029															FALSE	lumen	0	0	4305	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.05	0.95	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
15521	Not_assigned	NA	1	1	547	0.69443626	32.07622708	23.08058468	98.18376618	1592.638026	3516.877514	594	26.39056708	1.389749329	17.62349532	1.215442888	0.079124579	0.014535319															FALSE	lumen	0	0	4513	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
6118	acquisition_bleaching	NA	1	1	1164	0.528667959	42.23525416	35.85049657	133.882251	3245.879725	5342.263746	1223	38.49741329	1.178093979	15.39901815	1.097093299	0.048242028	0.008751414	649	0.564221269	32.06077829	26.4701358	99.98275606	3240.169492	5342.661017	687	28.7459991	1.21120566	15.40300695	1.115312715	0.055312955	0.009855	TRUE	tunica_media	2023.733689	0	0	4982	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
518	Not_assigned	NA	1	1	2401	0.820389956	73.55570144	42.0594768	194.3675324	2062.31237	5895.730112	2473	55.29057919	1.748849654	15.73458461	1.330347819	0.029114436	0.0009454	903	0.924216277	55.61930902	21.23931469	131.4974747	2063.678848	5895.708749	951	33.90774703	2.618696029	19.14904302	1.640312728	0.050473186	0.00259879	TRUE	tunica_adventitia	2222.708407	0	0	566	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	neg	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
1904	out_of_focus	NA	1	1	3378	0.799259681	85.07876935	51.13113442	231.137085	383.330373	997.669923	3508	65.58203399	1.663932755	15.81537953	1.297287751	0.037058153	0.003337382	1586	0.889120871	67.40923878	30.85135183	168.8528137	384.8411097	997.8858764	1716	44.93726647	2.184968722	17.97684282	1.500074305	0.075757576	0.00662579	TRUE	tunica_media	2432.376005	0	0	1520	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1
13089	Not_assigned	NA	1	1	665	0.552460295	32.3420887	26.95839922	102.8050865	1223.35188	3456.589474	710	29.09818374	1.199703604	15.89306138	1.111481355	0.063380282	0.006898842															FALSE	lumen	0	0	2033	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
13813	acquisition_bleaching	NA	1	1	865	0.766687411	42.22773922	27.11107724	123.5035713	2296.060116	3403.989595	920	33.18662692	1.557582491	17.63367877	1.272432397	0.059782609	0.004598626															FALSE	lumen	0	0	2021	0	segmentation_mask_RBC	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
17761	Not_assigned	NA	1	1	777	0.400082282	33.61589371	30.80826817	112.4030663	1885.913771	3501.680824	845	31.45325303	1.091132209	16.26055252	1.068757298	0.080473373	0.005315924															FALSE	lumen	0	0	6961	0	segmentation_mask_RBC	neg	neg	0.02	0.98	neg	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	neg	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	neg	neg	0	1
992	out_of_focus	NA	1	1	1722	0.692416306	55.16499843	39.80144734	156.0243866	101.0998839	1163.777584	1762	46.82433658	1.386004834	14.13682301	1.178126642	0.022701476	0.000479023	546	0.826606595	35.22603485	19.82451443	90.08326112	100.9450549	1163.673993	562	26.36643304	1.776892694	14.86262625	1.336018217	0.028469751	0.001498809	TRUE	Not_assigned	2344.595488	0	0	928	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.02	0.98	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
1905	Not_assigned	NA	1	1	2880	0.869161822	88.24175413	43.6379989	228.1665222	300.1024306	3446.200694	3233	60.55518053	2.022131087	18.07637565	1.457212304	0.109186514	0.006635239	1359	0.909544959	66.86078096	27.7877112	164.4680374	297.6835909	3445.70493	1541	41.59726603	2.406127675	19.90414668	1.607335946	0.118105127	0.024769523	TRUE	intima	416.1388848	0	0	1393	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.04	0.96	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1
13681	Not_assigned	NA	1	1	791	0.84784916	44.21269986	23.44323127	118.6040764	1335.102402	3439.5689	882	31.73535063	1.885947349	17.78372559	1.393168784	0.103174603	0.012009704															FALSE	lumen	0	0	2641	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
1744	out_of_focus	NA	1	1	2870	0.778445093	78.6033275	49.34030712	222.7939392	352.1696864	1088.390941	3141	60.44995859	1.593085493	17.29517051	1.300304075	0.086278255	0.021588993	1501	0.762003116	56.20071486	36.39408554	160.8528137	349.0939374	1090.168554	1619	43.71650211	1.544226597	17.2375934	1.285572087	0.072884497	0.002959748	TRUE	tunica_media	2349.91053	0	0	1408	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1
151	Not_assigned	NA	1	1	2355	0.287156543	56.19949871	53.83258193	183.2375901	2111.006369	6186.736306	2419	54.75837039	1.043968108	14.25733096	1.026317955	0.026457214	0.003364861	1028	0.47736286	38.8609789	34.14738561	121.882251	2109.497082	6187.300584	1057	36.17858831	1.138036725	14.4506645	1.074143042	0.02743614	0.001993253	TRUE	tunica_adventitia	2515.988218	0	0	279	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.43	0.57	no_user_label	neg	0.09	0.91	no_user_label	neg	0.15	0.85	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.07	0.93	neg	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
9254	Not_assigned	NA	1	1	5638	0.924266111	137.9522223	52.66309718	327.2792206	3776.09028	5373.400851	5901	84.72617396	2.619523532	18.99817103	1.62821258	0.044568717	0.001983165	2834	0.963708846	117.691637	31.41843468	261.3380951	3775.973888	5373.054693	3093	60.06963351	3.745942095	24.09936484	1.959253456	0.083737472	0.003730912	TRUE	tunica_media	2202.857852	0	0	7878	segmentation_mask_expanded_nucleus	no_user_label	neg	0.03	0.97	no_user_label	neg	0.15	0.85	no_user_label	neg	0.04	0.96	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
13585	Not_assigned	NA	1	1	1041	0.582269086	40.73773495	33.11962096	127.1543289	1317.199808	3500.942363	1116	36.4066253	1.230018151	15.53143455	1.118964876	0.067204301	0.013148017															FALSE	lumen	0	0	2545	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
15201	Not_assigned	NA	1	1	387	0.685767092	26.74892274	19.46842932	79.39696962	1559.581395	3464.031008	421	22.19783106	1.373964089	16.28909247	1.205024161	0.080760095	0.018050873															FALSE	lumen	0	0	4193	0	segmentation_mask_RBC	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1
1753	Not_assigned	NA	1	1	1918	0.469775524	52.61508385	46.44785451	163.9238816	4374.832638	3630.908759	1962	49.41733954	1.132777486	14.00992646	1.064708953	0.022426096	0.000328794	698	0.55828397	32.75126956	27.17208856	98.56854249	4374.67192	3630.703438	718	29.81142738	1.205327647	13.91942345	1.098614607	0.027855153	0.000724178	TRUE	intima	1230.623814	0	0	2089	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
9170	Not_assigned	NA	1	1	1216	0.620060038	44.48074529	34.8975628	130.4680374	1615.936678	4812.189145	1254	39.34792607	1.274608933	13.99828026	1.130447008	0.03030303	0.000941469	285	0.801355323	24.8005716	14.83542015	64.52691193	1615.778947	4812.115789	299	19.0492328	1.671713463	14.60955215	1.301919708	0.046822742	0.003420241	TRUE	tunica_media	1159.328158	0	0	8018	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
15473	Not_assigned	NA	1	1	786	0.649298406	36.57158035	27.81392102	108.0832611	1592.870229	3543.129771	817	31.63489027	1.314866046	14.8625844	1.156052069	0.037943696	0.004342099															FALSE	lumen	0	0	4465	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
8162	acquisition_bleaching	NA	1	1	2213	0.843747166	72.7553023	39.05074141	188.8944443	1451.635337	4982.06507	2296	53.08181527	1.863096568	16.12341215	1.370625739	0.036149826	0.00396108	902	0.917462807	54.63567454	21.73524957	130.3675324	1451.5898	4984.779379	974	33.88896678	2.513689772	18.84223226	1.612196527	0.073921971	0.007582342	TRUE	tunica_media	1358.582766	0	0	7074	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.12	0.88	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99
11649	Not_assigned	NA	1	1	952	0.67091299	40.9745285	30.38409129	120.8111832	1025.379202	3540.787815	992	34.8155719	1.348552047	15.33124158	1.176902353	0.040322581	0.001810194															FALSE	lumen	0	0	993	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
13573	acquisition_bleaching	NA	1	1	1461	0.839425759	59.88169136	32.54416468	159.882251	2263.983573	3502.705681	1517	43.13007042	1.840013162	17.49646419	1.388397718	0.036914964	0.007972121															FALSE	lumen	0	0	1733	0	segmentation_mask_RBC	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
5392	Not_assigned	NA	1	1	3198	0.955134244	120.2402489	35.61194152	267.6812409	1548.992183	966.3158224	3581	63.81081463	3.376402514	22.40564312	1.88432399	0.106953365	0.007726736	1683	0.969081592	96.78201051	23.88004061	208.8111832	1546.911468	962.580511	1917	46.29105911	4.05284112	25.90737387	2.090727937	0.122065728	0.016408657	TRUE	tunica_media	2236.653324	0	0	4912	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
8114	acquisition_bleaching	NA	1	1	2621	0.878851592	88.12956859	42.04619871	230.7228714	1465.153758	5014.705456	3018	57.76816465	2.096017506	20.31020351	1.525573283	0.131544069	0.036077452	1470	0.932147466	74.03583584	26.80681113	191.7228714	1466.84966	5014.338095	1656	43.26271063	2.761829279	25.0052105	1.711308302	0.112318841	0.015608658	TRUE	tunica_media	1388.842718	0	0	7026	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99
8773	acquisition_bleaching	NA	1	1	1253	0.308755061	41.14766064	39.13725111	132.5685425	3577.594573	2286.584198	1293	39.94207242	1.051368184	14.02587267	1.030183417	0.030935808	0.002365016	370	0.656705348	25.08503312	18.91780893	71.69848481	3579.248649	2286.235135	384	21.70480665	1.326000977	13.89371006	1.155736309	0.036458333	0.003726859	TRUE	intima	990.7256213	0	0	7253	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
13713	Not_assigned	NA	1	1	632	0.686055623	33.85580586	24.63176084	101.6690476	1342.14557	3417.656646	694	28.3670124	1.374477695	16.3553722	1.193492123	0.089337176	0.023088497															FALSE	lumen	0	0	2673	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1
583	Not_assigned	NA	1	1	2534	0.74188997	70.25306038	47.10619737	199.5807358	2292.293212	6292.481452	2668	56.80131166	1.491376174	15.71920683	1.236821093	0.050224888	0.01122517	974	0.856842097	51.01743447	26.30351363	134.4680374	2292.094456	6291.874743	1095	35.21555504	1.939567283	18.56432556	1.448718739	0.110502283	0.027578397	TRUE	tunica_adventitia	2637.196659	0	0	647	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.02	0.98	no_user_label	neg	0.05	0.95	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	neg	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
6116	Not_assigned	NA	1	1	1374	0.865413877	60.22687358	30.17713895	154.7523087	3461.041485	1498.672489	1433	41.82620153	1.995778118	17.42960483	1.439931703	0.041172366	0.005214712	601	0.870225078	40.09084547	19.75092964	101.3969696	3463.705491	1501.888519	636	27.66255531	2.029820682	17.10706397	1.449282072	0.055031447	0.007948321	TRUE	intima	1722.816316	0	0	5924	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
1632	out_of_focus	NA	1	1	4803	0.863813303	110.3674134	55.60443243	280.5512986	326.6221112	563.4151572	4893	78.20082821	1.984867187	16.38747265	1.41133305	0.018393624	0.001146769	2468	0.921349606	90.17679532	35.05487693	217.4386002	326.9242301	563.4145057	2538	56.05671411	2.572446496	19.1570279	1.608670732	0.027580772	0.00235139	TRUE	tunica_media	2869.528035	0	0	1296	segmentation_mask_expanded_nucleus	no_user_label	neg	0.03	0.97	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1
